post_id,campaign_id,creator_id,post_date,platform,format,views_at_24h,views_at_7d,views_at_30d,views_final,total_payout_earned,flagged_suspicious
PO00325,CA004,CR1168,2025-01-10,instagram,reel,456,1529,3428,3331,0,False
PO00326,CA004,CR0043,2025-01-10,instagram,reel,127,748,1080,1138,0,False
PO00327,CA004,CR0970,2025-01-10,instagram,short,100,513,746,734,0,False
PO00328,CA004,CR0470,2025-01-10,instagram,long_form,100,100,151,166,0,False
PO00329,CA004,CR0048,2025-01-10,instagram,short,135,444,697,776,0,False
PO00330,CA004,CR0729,2025-01-10,instagram,carousel,100,151,774,930,0,True
PO00331,CA004,CR0657,2025-01-10,instagram,reel,201,612,890,888,0,False
PO00332,CA004,CR0989,2025-01-10,instagram,reel,154,534,706,793,0,False
PO00333,CA004,CR0690,2025-01-10,instagram,carousel,642,2319,3027,3474,0,False
PO00334,CA004,CR0436,2025-01-10,instagram,long_form,377,811,1905,1974,0,False
PO00335,CA004,CR0826,2025-01-10,instagram,short,100,330,459,483,0,False
PO00336,CA004,CR0678,2025-01-10,instagram,long_form,387,1804,3284,3445,0,False
PO00337,CA004,CR0394,2025-01-10,instagram,reel,278,638,887,1098,0,False
PO00338,CA004,CR1003,2025-01-10,instagram,carousel,195,440,721,711,0,False
PO00339,CA004,CR0350,2025-01-10,instagram,long_form,226,1063,1557,1561,0,False
PO00340,CA004,CR0788,2025-01-10,instagram,reel,100,100,100,100,0,False
PO00341,CA004,CR0020,2025-01-10,instagram,reel,4646,12547,22317,27316,1800,False
PO00342,CA004,CR0062,2025-01-10,instagram,reel,100,181,319,398,0,False
PO00343,CA004,CR0369,2025-01-10,instagram,carousel,2518,3811,8966,9840,450,False
PO00344,CA004,CR0265,2025-01-10,instagram,long_form,2138,5541,8317,9416,450,False
PO00345,CA004,CR1077,2025-01-10,instagram,reel,183,507,1171,1274,0,False
PO00346,CA004,CR0180,2025-01-10,instagram,carousel,8674,31138,48280,53084,1800,False
PO00347,CA004,CR1132,2025-01-10,instagram,long_form,100,135,262,288,0,False
PO00348,CA004,CR0637,2025-01-10,instagram,short,531,2654,4307,4860,0,False
PO00349,CA004,CR1091,2025-01-10,instagram,reel,100,187,295,294,0,False
PO00350,CA004,CR0314,2025-01-10,instagram,reel,157,254,519,611,0,False
PO00351,CA004,CR0112,2025-01-10,instagram,short,100,100,125,125,0,False
PO00352,CA004,CR0656,2025-01-10,instagram,short,106,818,7819,9030,450,True
PO00353,CA004,CR0525,2025-01-10,instagram,reel,1486,6543,13016,14328,450,False
PO00354,CA004,CR0494,2025-01-10,instagram,reel,100,172,298,303,0,False
PO00355,CA004,CR0434,2025-01-10,instagram,short,13815,46292,72343,77727,4500,False
PO00356,CA004,CR0120,2025-01-10,instagram,reel,100,100,100,100,0,False
PO00357,CA004,CR0663,2025-01-10,instagram,reel,100,266,360,450,0,False
PO00358,CA004,CR0414,2025-01-10,instagram,reel,952,2480,4102,4261,0,False
PO00359,CA004,CR0618,2025-01-10,instagram,short,100,100,100,100,0,False
PO00360,CA004,CR0084,2025-01-10,instagram,reel,441,2040,2806,3273,0,False
PO00361,CA004,CR0251,2025-01-10,instagram,long_form,486,1380,2431,3036,0,False
PO00362,CA004,CR0543,2025-01-10,instagram,reel,100,100,108,122,0,False
PO00363,CA004,CR1070,2025-01-10,instagram,reel,793,1918,2504,2870,0,False
PO00364,CA004,CR0896,2025-01-10,instagram,short,833,2474,5190,5138,0,False
PO00365,CA004,CR1192,2025-01-10,instagram,long_form,127,450,888,990,0,False
PO00366,CA004,CR1096,2025-01-10,instagram,reel,115,548,919,923,0,False
PO00367,CA004,CR0055,2025-01-10,instagram,short,100,320,476,525,0,False
PO00368,CA004,CR0564,2025-01-10,instagram,reel,2080,4208,8526,8361,450,False
PO00369,CA004,CR0642,2025-01-10,instagram,reel,87119,176925,279533,337222,15700,False
PO00370,CA004,CR0719,2025-01-10,instagram,reel,6023,14962,38394,40283,1800,False
PO00371,CA004,CR0539,2025-01-10,instagram,short,170,268,573,616,0,False
PO00372,CA004,CR0121,2025-01-10,instagram,short,483,1270,1993,2407,0,False
PO00373,CA004,CR1149,2025-01-10,instagram,short,100,352,2249,2368,0,True
PO00374,CA004,CR1104,2025-01-10,instagram,long_form,7799,14077,27971,28378,1800,False
PO00375,CA004,CR0518,2025-01-10,instagram,reel,100,268,652,764,0,False
PO00376,CA004,CR0730,2025-01-10,instagram,reel,100,189,271,293,0,False
PO00377,CA004,CR0185,2025-01-10,instagram,reel,881,2965,3825,4391,0,False
PO00378,CA004,CR0848,2025-01-10,instagram,short,100,189,247,278,0,False
PO00379,CA004,CR0605,2025-01-10,instagram,long_form,1419,5979,8042,9344,450,False
PO00380,CA004,CR0321,2025-01-10,instagram,reel,100,100,134,147,0,False
PO00381,CA004,CR0080,2025-01-10,instagram,short,144,319,499,592,0,False
PO00382,CA004,CR0924,2025-01-10,instagram,short,100,100,155,170,0,False
PO00383,CA004,CR0535,2025-01-10,instagram,carousel,100,408,3342,3734,0,True
PO00384,CA004,CR0285,2025-01-10,instagram,short,100,234,374,398,0,False
PO00385,CA004,CR1060,2025-01-10,instagram,reel,113,459,752,802,0,False
PO00386,CA004,CR0007,2025-01-10,instagram,reel,289,598,1008,1084,0,False
PO00387,CA004,CR0279,2025-01-10,instagram,short,112,816,3956,4343,0,True
PO00388,CA004,CR0397,2025-01-10,instagram,reel,129,444,1036,1058,0,False
PO00389,CA004,CR0540,2025-01-10,instagram,short,100,136,315,380,0,False
PO00390,CA004,CR0982,2025-01-10,instagram,reel,100,133,283,352,0,False
PO00391,CA004,CR0273,2025-01-10,instagram,short,9826,26385,56167,59638,1800,False
PO00392,CA004,CR0800,2025-01-10,instagram,reel,100,179,255,319,0,False
PO00393,CA004,CR1171,2025-01-10,instagram,short,100,280,342,401,0,False
PO00394,CA004,CR0658,2025-01-10,instagram,long_form,103,354,754,734,0,False
PO00395,CA004,CR0739,2025-01-10,instagram,short,125,257,2174,2863,0,True
PO00396,CA004,CR0446,2025-01-10,instagram,reel,19560,78588,160285,163648,4500,False
PO00397,CA004,CR0177,2025-01-10,instagram,reel,236,795,1096,1152,0,False
PO00398,CA004,CR1076,2025-01-10,instagram,reel,1985,3809,6653,7865,450,False
PO00399,CA004,CR1131,2025-01-10,instagram,reel,268,853,1368,1379,0,False
PO00400,CA004,CR0903,2025-01-10,instagram,reel,177,447,1073,1067,0,False
PO00401,CA004,CR0589,2025-01-10,instagram,carousel,514,1085,2326,2459,0,False
PO00402,CA004,CR0722,2025-01-10,instagram,reel,1055,2232,4598,5090,0,False
PO00403,CA004,CR0967,2025-01-10,instagram,carousel,100,183,375,391,0,False
PO00404,CA004,CR1124,2025-01-10,instagram,short,100,234,537,571,0,False
PO00405,CA004,CR1006,2025-01-10,instagram,short,100,150,414,423,0,False
PO00406,CA004,CR0287,2025-01-10,instagram,reel,766,3187,3984,4746,0,False
PO00407,CA004,CR0584,2025-01-10,instagram,reel,332,820,1195,1229,0,False
PO00408,CA004,CR0191,2025-01-10,instagram,reel,342,1411,1952,2055,0,False
PO00409,CA004,CR0542,2025-01-10,instagram,reel,421,2133,4374,4533,0,False
PO00410,CA004,CR0367,2025-01-10,instagram,reel,710,1606,3082,3022,0,False
PO00411,CA004,CR0335,2025-01-10,instagram,carousel,100,100,138,139,0,False
PO00412,CA004,CR0854,2025-01-10,instagram,short,100,322,406,479,0,False
PO00413,CA004,CR0327,2025-01-10,instagram,carousel,137,254,425,521,0,False
PO00414,CA004,CR0731,2025-01-10,instagram,long_form,100,181,241,286,0,False
PO00415,CA004,CR0389,2025-01-10,instagram,short,100,129,283,279,0,False
PO00416,CA004,CR0357,2025-01-10,instagram,short,100,343,516,540,0,False
PO00417,CA004,CR0153,2025-01-10,instagram,short,137,875,1260,1408,0,False
PO00418,CA004,CR0441,2025-01-10,instagram,reel,100,100,155,152,0,False
PO00419,CA004,CR0231,2025-01-10,instagram,reel,842,1972,3133,3487,0,False
PO00420,CA004,CR0619,2025-01-10,instagram,long_form,100,100,211,210,0,False
PO00421,CA004,CR1101,2025-01-10,instagram,short,211,444,732,886,0,False
PO00422,CA004,CR0050,2025-01-10,instagram,reel,106,192,386,457,0,False
PO00423,CA004,CR0777,2025-01-10,instagram,long_form,100,280,587,615,0,False
PO00424,CA004,CR0966,2025-01-10,instagram,carousel,157,623,871,934,0,False
PO00425,CA004,CR1061,2025-01-10,instagram,reel,120,842,1219,1298,0,False
PO00426,CA004,CR1112,2025-01-10,instagram,reel,210,582,830,1017,0,False
PO00427,CA004,CR0303,2025-01-10,instagram,carousel,5531,23171,38664,38989,1800,False
PO00428,CA004,CR0221,2025-01-10,instagram,short,1935,7034,13252,13417,450,False
PO00429,CA004,CR0425,2025-01-10,instagram,reel,100,100,110,133,0,False
PO00430,CA004,CR0819,2025-01-10,instagram,reel,166,365,653,718,0,False
PO00431,CA004,CR0652,2025-01-10,instagram,reel,100,100,100,100,0,False
PO00432,CA004,CR0851,2025-01-10,instagram,reel,100,155,365,372,0,False
PO00433,CA004,CR0983,2025-01-10,instagram,reel,1187,3167,5925,6093,0,False
PO00434,CA004,CR0919,2025-01-10,instagram,reel,304,784,1229,1236,0,False
PO00435,CA004,CR0428,2025-01-10,instagram,short,200,408,810,789,0,False
PO00436,CA004,CR0253,2025-01-10,instagram,long_form,100,336,446,541,0,False
PO00437,CA004,CR0067,2025-01-10,instagram,reel,83646,207083,299734,335360,15700,False
PO00438,CA004,CR0737,2025-01-10,instagram,reel,100,197,264,285,0,False
PO00439,CA004,CR0639,2025-01-10,instagram,short,121,380,610,726,0,False
PO00440,CA004,CR0324,2025-01-10,instagram,short,723,1104,2883,3101,0,False
PO00441,CA004,CR0476,2025-01-10,instagram,reel,100,334,1599,1684,0,True
PO00442,CA004,CR0026,2025-01-10,instagram,short,127,251,668,694,0,False
PO00443,CA004,CR0078,2025-01-10,instagram,carousel,100,163,324,336,0,False
PO00444,CA004,CR1147,2025-01-10,instagram,reel,100,138,212,217,0,False
PO00445,CA004,CR0315,2025-01-10,instagram,reel,2138,5260,11302,12962,450,False
PO00446,CA004,CR0702,2025-01-10,instagram,reel,304,747,1445,1456,0,False
PO00447,CA004,CR0877,2025-01-10,instagram,reel,100,269,388,457,0,False
PO00448,CA004,CR1182,2025-01-10,instagram,long_form,100,379,745,758,0,False
PO00449,CA004,CR0069,2025-01-10,instagram,short,466,1573,2366,2836,0,False
PO00450,CA004,CR0949,2025-01-10,instagram,reel,770,1749,3053,3367,0,False
PO00451,CA004,CR0174,2025-01-10,instagram,short,655,1543,2287,2359,0,False
PO00452,CA005,CR0444,2025-01-13,youtube,short,5278,29374,45003,45438,1500,False
PO00453,CA005,CR1005,2025-01-13,youtube,short,4772,11501,14754,18228,400,False
PO00454,CA005,CR0190,2025-01-13,youtube,long_form,356,2171,3256,3432,0,False
PO00455,CA005,CR0742,2025-01-13,youtube,short,455,1062,1575,1818,0,False
PO00456,CA005,CR0883,2025-01-13,youtube,carousel,827,2047,4931,5149,0,False
PO00457,CA005,CR0194,2025-01-13,youtube,short,4243,7902,17529,18171,400,False
PO00458,CA005,CR0100,2025-01-13,youtube,reel,31588,56976,101675,118155,3800,False
PO00459,CA005,CR1062,2025-01-13,youtube,carousel,571,1158,1971,2179,0,False
PO00460,CA005,CR0885,2025-01-13,youtube,short,8647,36126,51391,59368,1500,False
PO00461,CA005,CR0705,2025-01-13,youtube,short,2779,7849,14053,16374,400,False
PO00462,CA005,CR0887,2025-01-13,youtube,reel,65420,184182,387498,399483,13300,False
PO00463,CA005,CR1075,2025-01-13,youtube,short,3340,17171,32345,34681,400,False
PO00464,CA005,CR0322,2025-01-13,youtube,short,1308,5834,7896,8781,0,False
PO00465,CA005,CR0444,2025-01-13,youtube,short,612,3878,5181,5920,0,False
PO00466,CA005,CR0971,2025-01-13,youtube,carousel,3719,8687,19672,20214,400,False
PO00467,CA005,CR1154,2025-01-13,youtube,short,9054,18742,42048,40836,400,False
PO00468,CA005,CR0757,2025-01-13,youtube,long_form,1712,4703,7395,8654,0,False
PO00469,CA005,CR0871,2025-01-13,youtube,short,1132,7332,10473,12528,400,False
PO00470,CA005,CR0454,2025-01-13,youtube,short,8207,21705,38437,38456,400,False
PO00471,CA005,CR0429,2025-01-13,youtube,short,5252,15106,28166,31695,400,False
PO00472,CA005,CR0468,2025-01-13,youtube,short,608,1515,2422,2890,0,False
PO00473,CA005,CR0040,2025-01-13,youtube,short,4078,8507,14981,15678,400,False
PO00474,CA005,CR0095,2025-01-13,youtube,reel,647,1837,3518,4293,0,False
PO00475,CA005,CR1107,2025-01-13,youtube,long_form,257,1530,2168,2214,0,False
PO00476,CA005,CR0004,2025-01-13,youtube,long_form,12766,29749,63550,72614,1500,False
PO00477,CA005,CR0295,2025-01-13,youtube,short,100,722,3458,4464,0,True
PO00478,CA005,CR0182,2025-01-13,youtube,reel,649,2561,5786,5949,0,False
PO00479,CA005,CR0418,2025-01-13,youtube,short,1305,2120,4403,5114,0,False
PO00480,CA005,CR0712,2025-01-13,youtube,short,1101,2645,3868,4136,0,False
PO00481,CA005,CR0979,2025-01-13,youtube,reel,5124,8092,20772,21571,400,False
PO00482,CA005,CR1038,2025-01-13,youtube,long_form,1339,3680,7091,7377,0,False
PO00483,CA005,CR0087,2025-01-13,youtube,long_form,19296,130935,230789,231053,3800,False
PO00484,CA005,CR0144,2025-01-13,youtube,reel,3843,9105,18783,21312,400,False
PO00485,CA005,CR0888,2025-01-13,youtube,short,7060,20520,33464,35582,400,False
PO00486,CA005,CR1098,2025-01-13,youtube,reel,4532,27645,37667,45513,1500,False
PO00487,CA005,CR0030,2025-01-13,youtube,short,1097,5151,9255,9758,0,False
PO00488,CA005,CR0468,2025-01-13,youtube,long_form,2349,4597,8190,10009,0,False
PO00489,CA005,CR0704,2025-01-13,youtube,short,15779,54158,99221,101578,1500,False
PO00490,CA005,CR0653,2025-01-13,youtube,short,5589,12175,27192,31726,400,False
PO00491,CA005,CR0465,2025-01-13,youtube,short,593,961,2660,2587,0,False
PO00492,CA005,CR0467,2025-01-13,youtube,reel,14003,35553,68773,70599,1500,False
PO00493,CA005,CR0283,2025-01-13,youtube,long_form,645,3543,6398,6747,0,False
PO00494,CA005,CR0277,2025-01-13,youtube,long_form,462,1136,2393,2597,0,False
PO00495,CA005,CR0293,2025-01-13,youtube,short,4042,17381,27341,33688,400,False
PO00496,CA005,CR0099,2025-01-13,youtube,short,86646,353491,648474,647157,13300,False
PO00497,CA005,CR1161,2025-01-13,youtube,short,2162,11006,19281,20143,400,False
PO00498,CA005,CR1199,2025-01-13,youtube,reel,2007,9556,11807,13942,400,False
PO00499,CA005,CR0560,2025-01-13,youtube,reel,7038,32921,58174,66831,1500,False
PO00500,CA005,CR0920,2025-01-13,youtube,reel,3249,22202,29474,34055,400,False
PO00501,CA005,CR1009,2025-01-13,youtube,carousel,395,2019,2777,3145,0,False
PO00502,CA005,CR0920,2025-01-13,youtube,short,5752,13927,23045,23011,400,False
PO00503,CA005,CR0898,2025-01-13,youtube,long_form,212,524,761,765,0,False
PO00504,CA005,CR0004,2025-01-13,youtube,long_form,1993,2764,6660,7815,0,False
PO00505,CA005,CR0132,2025-01-13,youtube,short,1040,3493,7689,9034,0,False
PO00506,CA005,CR0454,2025-01-13,youtube,short,1200,4382,8126,9266,0,False
PO00507,CA005,CR0575,2025-01-13,youtube,short,142099,568041,777109,959189,13300,False
PO00508,CA005,CR0306,2025-01-13,youtube,long_form,23242,42370,76714,85671,1500,False
PO00509,CA005,CR0797,2025-01-13,youtube,reel,10839,32568,52464,61720,1500,False
PO00510,CA005,CR0653,2025-01-13,youtube,short,7486,37316,57738,62840,1500,False
PO00511,CA005,CR0478,2025-01-13,youtube,long_form,899,1212,2947,3289,0,False
PO00512,CA005,CR0871,2025-01-13,youtube,reel,2325,11085,21110,20855,400,False
PO00513,CA005,CR1069,2025-01-13,youtube,short,11640,44580,58890,67658,1500,False
PO00514,CA005,CR1039,2025-01-13,youtube,short,13964,33205,57392,58150,1500,False
PO00515,CA005,CR0948,2025-01-13,youtube,short,13072,17874,39169,48057,1500,False
PO00516,CA005,CR0447,2025-01-13,youtube,long_form,4811,20192,29541,34991,400,False
PO00517,CA005,CR0665,2025-01-13,youtube,short,1909,5846,14100,14651,400,False
PO00518,CA005,CR0438,2025-01-13,youtube,short,6635,23139,34887,38832,400,False
PO00519,CA005,CR0634,2025-01-13,youtube,long_form,135,243,620,605,0,False
PO00520,CA005,CR1031,2025-01-13,youtube,long_form,813,4013,6362,7103,0,False
PO00521,CA005,CR0458,2025-01-13,youtube,short,348,1198,2421,2963,0,False
PO00522,CA005,CR0052,2025-01-13,youtube,long_form,223,602,892,973,0,False
PO00523,CA005,CR0906,2025-01-13,youtube,long_form,1173,6706,9605,11605,400,False
PO00524,CA005,CR0322,2025-01-13,youtube,reel,4576,15393,41105,40946,400,False
PO00525,CA005,CR0653,2025-01-13,youtube,reel,7280,15464,26963,29175,400,False
PO00526,CA005,CR0288,2025-01-13,youtube,short,578,1070,1996,2314,0,False
PO00527,CA005,CR0936,2025-01-13,youtube,short,413,3042,4174,4861,0,False
PO00528,CA005,CR0971,2025-01-13,youtube,short,2005,3527,6047,7372,0,False
PO00529,CA005,CR0325,2025-01-13,youtube,long_form,100,240,290,362,0,False
PO00530,CA005,CR0144,2025-01-13,youtube,short,1288,6125,9050,9341,0,False
PO00531,CA005,CR0073,2025-01-13,youtube,short,632,1337,2400,2732,0,False
PO00532,CA005,CR0144,2025-01-13,youtube,reel,765,6859,64272,69753,1500,True
PO00533,CA005,CR0141,2025-01-13,youtube,long_form,310,1763,2563,2966,0,False
PO00534,CA005,CR0575,2025-01-13,youtube,short,18243,87563,118696,144059,3800,False
PO00535,CA005,CR0216,2025-01-13,youtube,reel,3965,8640,14552,18108,400,False
PO00536,CA005,CR0208,2025-01-13,youtube,carousel,2400,6947,11860,13060,400,False
PO00537,CA005,CR0797,2025-01-13,youtube,short,8836,17497,49699,49811,1500,False
PO00538,CA005,CR0979,2025-01-13,youtube,short,2977,5944,13021,15123,400,False
PO00539,CA005,CR0944,2025-01-13,youtube,short,1809,7890,12825,14361,400,False
PO00540,CA005,CR0102,2025-01-13,youtube,reel,100,350,1534,2005,0,True
PO00541,CA005,CR0216,2025-01-13,youtube,long_form,5331,21980,57335,59275,1500,False
PO00542,CA005,CR0277,2025-01-13,youtube,reel,100,541,851,864,0,False
PO00543,CA005,CR0059,2025-01-13,youtube,long_form,4923,9420,18955,19744,400,False
PO00544,CA005,CR0757,2025-01-13,youtube,short,14949,28172,70849,71004,1500,False
PO00545,CA005,CR0613,2025-01-13,youtube,short,2452,6217,15064,14754,400,False
PO00546,CA005,CR0754,2025-01-13,youtube,long_form,100,100,129,154,0,False
PO00547,CA005,CR0264,2025-01-13,youtube,short,1463,3259,6047,6458,0,False
PO00548,CA005,CR1005,2025-01-13,youtube,long_form,307,745,961,1179,0,False
PO00549,CA005,CR0977,2025-01-13,youtube,short,293,804,1499,1537,0,False
PO00550,CA005,CR0233,2025-01-13,youtube,short,2749,6229,8515,10019,0,False
PO00551,CA005,CR1015,2025-01-13,youtube,reel,507,2650,3800,3983,0,False
PO00552,CA005,CR0712,2025-01-13,youtube,short,982,3362,4599,5606,0,False
PO00553,CA005,CR0573,2025-01-13,youtube,long_form,3476,5195,10267,12472,400,False
PO00554,CA005,CR0670,2025-01-13,youtube,short,4404,20604,50199,54551,1500,False
PO00555,CA005,CR1114,2025-01-13,youtube,short,2266,9735,17344,20804,400,False
PO00556,CA005,CR0844,2025-01-13,youtube,short,3823,13423,24489,25644,400,False
PO00557,CA005,CR0194,2025-01-13,youtube,long_form,1340,2246,4640,4862,0,False
PO00558,CA005,CR0293,2025-01-13,youtube,short,2057,9886,17429,18996,400,False
PO00559,CA005,CR0623,2025-01-13,youtube,long_form,2169,4785,6469,7913,0,False
PO00560,CA005,CR0354,2025-01-13,youtube,short,306,1461,2322,2638,0,False
PO00561,CA005,CR0444,2025-01-13,youtube,short,2167,6391,10861,11685,400,False
PO00562,CA005,CR0944,2025-01-13,youtube,short,1958,3721,9545,9280,0,False
PO00563,CA005,CR0348,2025-01-13,youtube,long_form,758,2898,4574,4812,0,False
PO00564,CA005,CR0615,2025-01-13,youtube,long_form,4645,10956,20560,21717,400,False
PO00565,CA005,CR0581,2025-01-13,youtube,short,1167,7241,58841,62659,1500,True
PO00566,CA005,CR0347,2025-01-13,youtube,short,356,964,1396,1405,0,False
PO00567,CA005,CR0332,2025-01-13,youtube,long_form,881,2565,3747,4426,0,False
PO00568,CA005,CR0613,2025-01-13,youtube,long_form,1329,6076,9107,9405,0,False
PO00569,CA005,CR0869,2025-01-13,youtube,short,3254,12844,17457,20600,400,False
PO00570,CA005,CR0625,2025-01-13,youtube,short,6115,12557,30113,33223,400,False
PO00571,CA005,CR0073,2025-01-13,youtube,short,100,188,1416,1542,0,True
PO00572,CA005,CR0775,2025-01-13,youtube,short,100,116,280,303,0,False
PO00573,CA005,CR0322,2025-01-13,youtube,short,997,11093,73321,82523,1500,True
PO00574,CA005,CR0752,2025-01-13,youtube,short,12440,17841,45242,45590,1500,False
PO00575,CA005,CR0946,2025-01-13,youtube,long_form,465,1834,2855,3060,0,False
PO00576,CA005,CR0625,2025-01-13,youtube,short,8609,35256,45868,52937,1500,False
PO00577,CA005,CR0008,2025-01-13,youtube,short,8417,13030,31503,33408,400,False
PO00578,CA005,CR1107,2025-01-13,youtube,short,1271,2204,4064,4678,0,False
PO00579,CA005,CR0190,2025-01-13,youtube,short,2104,9012,22765,22426,400,False
PO00580,CA005,CR0217,2025-01-13,youtube,reel,4244,22050,45688,51525,1500,False
PO00581,CA005,CR0488,2025-01-13,youtube,short,6310,18079,40316,50373,1500,False
PO00582,CA005,CR0132,2025-01-13,youtube,short,8021,48291,84124,90176,1500,False
PO00583,CA005,CR0261,2025-01-13,youtube,short,1145,3853,29368,32467,400,True
PO00584,CA005,CR0559,2025-01-13,youtube,long_form,3214,16302,27055,27906,400,False
PO00585,CA005,CR1114,2025-01-13,youtube,short,7675,34339,49737,55625,1500,False
PO00586,CA005,CR0705,2025-01-13,youtube,long_form,16462,43228,70483,76676,1500,False
PO00587,CA005,CR0492,2025-01-13,youtube,short,681,2660,4048,3932,0,False
